id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work
10.2307/124666,10.2307/124666	,Hallucinatory Imagery and the Origin of Early South American Figurine Art	,Peter W. Stahl	,World Archaeology	,18	,1	,1986-06-01T00:00:00Z	,pp. 134-150	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124774,10.2307/124774	,The Stone-Tool Technology of Capuchin Monkeys: Possible Implications for the Evolution of Symbolic Communication in Hominids	,Gregory Charles Westergaard	,World Archaeology	,27	,1	,1995-06-01T00:00:00Z	,pp. 1-9	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124142,10.2307/124142	,An Analysis of Linear Culture Longhouses at Olszanica B1_ Poland	,Sarunas Milisauskas	,World Archaeology	,4	,1	,1972-06-01T00:00:00Z	,pp. 57-74	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40025094,10.2307/40025094	,Archaeology and Cultural Belonging in Contemporary Syria: The Value of Archaeology to Religious Minorities	,Emma Loosley	,World Archaeology	,37	,4	,2005-12-01T00:00:00Z	,pp. 589-596	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827866,10.2307/827866	,'Doing Trade': A Sexual Economy of Nineteenth-Century Australian Female Convict Prisons	,Eleanor Conlin Casella	,World Archaeology	,32	,2	,2000-10-01T00:00:00Z	,pp. 209-221	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124332,10.2307/124332	,The Bronze Bowls from Ban Don Ta Phet_ Thailand: An Enigma of Prehistoric Metallurgy	,Waranghkana Rajpitak	Nigel J. Seeley	,World Archaeology	,11	,1	,1979-06-01T00:00:00Z	,pp. 26-31	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124224,10.2307/124224	,The Mainland Tradition of Sanctuaries in Prehistoric Greece	,J. C. Van Leuven	,World Archaeology	,10	,2	,1978-10-01T00:00:00Z	,pp. 139-148	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125077,10.2307/125077	,Volume Information	,	,World Archaeology	,27	,2	,1995-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124993,10.2307/124993	,Changing Shorelines and Cultural Orientations in the Sepik-Ramu_ Papua New Guinea: Implications for Pacific Prehistory	,Pamela Swadling	,World Archaeology	,29	,1	,1997-06-01T00:00:00Z	,pp. 1-14	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124767,10.2307/124767	,Economic Diversity and Integration in a Pre-Colonial Indian Empire	,Kathleen D. Morrison	Carla M. Sinopoli	,World Archaeology	,23	,3	,1992-02-01T00:00:00Z	,pp. 335-352	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124418,10.2307/124418	,Back Matter	,	,World Archaeology	,10	,1	,1978-06-01T00:00:00Z	,pp. 111-116	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124074,10.2307/124074	,'Patterns in Prehistory': An Examination of the Later Thinking of V. Gordon Childe	,P. Gathercole	,World Archaeology	,3	,2	,1971-10-01T00:00:00Z	,pp. 225-232	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/4128302,10.2307/4128302	,Water for Athena: Votive Gifts at Lagaria (Timpone della Motta_ Francavilla Marittima_ Calabria)	,Marianne Kleibrink	Jan Kindberg Jacobsen	Søren Handberg	,World Archaeology	,36	,1	,2004-03-01T00:00:00Z	,pp. 43-67	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124160,10.2307/124160	,Volume Information	,	,World Archaeology	,2	,1	,1970-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/827930,10.2307/827930	,The Denbigh Project: Test Excavations at the Wreck of an American Civil War Blockade-Runner	,J. Barto Arnold III	Thomas J. Oertling	Andrew W. Hall	,World Archaeology	,32	,3	,2001-02-01T00:00:00Z	,pp. 400-412	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/4128327,10.2307/4128327	,Promoting Inclusion: Facilitating Access to the Silchester "Town Life" Project	,Rachel Stewart	Amanda Clarke	Michael Fulford	,World Archaeology	,36	,2	,2004-06-01T00:00:00Z	,pp. 220-235	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124448,10.2307/124448	,Roman Civil and Military Architecture in the Province of Britain: Aspects of Patronage_ Influence and Craft Organization	,T. F. C. Blagg	,World Archaeology	,12	,1	,1980-06-01T00:00:00Z	,pp. 27-42	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124736,10.2307/124736	,Introduction: Uncertain Time	,J. A. J. Gowlett	,World Archaeology	,23	,2	,1991-10-01T00:00:00Z	,pp. 135-136	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40025085,10.2307/40025085	,Introduction: Debates in "World Archaeology"	,Thomas A. Dowson	,World Archaeology	,37	,4	,2005-12-01T00:00:00Z	,pp. 485-486	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124260,10.2307/124260	,The City of El-Amarna as a Source for the Study of Urban Society in Ancient Egypt	,Barry J. Kemp	,World Archaeology	,9	,2	,1977-10-01T00:00:00Z	,pp. 123-139	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40025100,10.2307/40025100	,Back Matter	,	,World Archaeology	,37	,4	,2005-12-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124897,10.2307/124897	,Production Systems and the Colonization of the Western Pacific	,Chris Gosden	,World Archaeology	,24	,1	,1992-06-01T00:00:00Z	,pp. 55-69	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/4128301,10.2307/4128301	,Power and Ritual in Neopalatial Crete: A Regional Comparison	,Ellen Adams	,World Archaeology	,36	,1	,2004-03-01T00:00:00Z	,pp. 26-42	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124815,10.2307/124815	,Time in the Reproduction of Mortuary Practices	,Koji Mizoguchi	,World Archaeology	,25	,2	,1993-10-01T00:00:00Z	,pp. 223-235	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124351,10.2307/124351	,Books Received from Publishers as at 13 October 1982	,	,World Archaeology	,14	,3	,1983-02-01T00:00:00Z	,pp. 409-410	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124900,10.2307/124900	,The Technical Transformation of an Agricultural System in the Colombian Amazon	,Luisa Fernanda Herrera	Ines Cavelier	Camilo Rodriguez	Santiago Mora	,World Archaeology	,24	,1	,1992-06-01T00:00:00Z	,pp. 98-113	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827939,10.2307/827939	,Explaining Subsistence Change in Southern New Zealand Using Foraging Theory Models	,Lisa Nagaoka	,World Archaeology	,34	,1	,2002-06-01T00:00:00Z	,pp. 84-102	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124692,10.2307/124692	,Population Pressure in Coastal Environments: An Archaeological Test	,David R. Yesner	,World Archaeology	,16	,1	,1984-06-01T00:00:00Z	,pp. 108-127	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40023887,10.2307/40023887	,Culture and Climate: Reconsidering the Effect of Palaeoclimatic Variability among Southern California Hunter-Gatherer Societies	,Lynn H. Gamble	,World Archaeology	,37	,1	,2005-03-01T00:00:00Z	,pp. 92-108	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124623,10.2307/124623	,Volume Information	,	,World Archaeology	,15	,3	,1984-02-01T00:00:00Z	,pp. 367-368	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/40026477,10.2307/40026477	,Front Matter	,	,World Archaeology	,39	,1	,2007-03-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/125090,10.2307/125090	,Back Matter	,	,World Archaeology	,27	,2	,1995-10-01T00:00:00Z	,pp. 354-358	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124275,10.2307/124275	,Photogrammetry: The Pros and Cons for Archaeology	,Richard C. Anderson	,World Archaeology	,14	,2	,1982-10-01T00:00:00Z	,pp. 200-205	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124096,10.2307/124096	,The Critical Moment: The Transition from Currency to Coinage in the Eastern Mediterranean	,Miriam S. Balmuth	,World Archaeology	,6	,3	,1975-02-01T00:00:00Z	,pp. 293-298	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125006,10.2307/125006	,Ruined Buildings_ Ruined Stones: Enclosures_ Tombs and Natural Places in the Neolithic of South-West England	,Richard Bradley	,World Archaeology	,30	,1	,1998-06-01T00:00:00Z	,pp. 13-22	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827921,10.2307/827921	,Volume Information	,	,World Archaeology	,32	,3	,2001-02-01T00:00:00Z	,pp. 429-430	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124737,10.2307/124737	,A Chronological Framework for Human Origins	,A. T. Chamberlain	,World Archaeology	,23	,2	,1991-10-01T00:00:00Z	,pp. 137-146	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125030,10.2307/125030	,Volume Information	,	,World Archaeology	,29	,3	,1998-02-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124259,10.2307/124259	,Front Matter	,	,World Archaeology	,9	,2	,1977-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124118,10.2307/124118	,The Seasonal Factor in Prehistoric New Zealand	,Peter Coutts	Charles Higham	,World Archaeology	,2	,3	,1971-02-01T00:00:00Z	,pp. 266-277	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40023884,10.2307/40023884	,Evolutionism and North America's Archaeological Record	,Michael J. O'Brien	,World Archaeology	,37	,1	,2005-03-01T00:00:00Z	,pp. 26-45	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125108,10.2307/125108	,Rings of Life: The Role of Early Metalwork in Mediating the Gendered Life Course	,Joanna Sofaer Derevenski	,World Archaeology	,31	,3	,2000-02-01T00:00:00Z	,pp. 389-406	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40024500,10.2307/40024500	,The Question of Prehistoric Plant Husbandry during the Jomon Period in Japan	,Akira Matsui	Masaaki Kanehara	,World Archaeology	,38	,2	,2006-06-01T00:00:00Z	,pp. 259-273	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/3560193,10.2307/3560193	,Front Matter	,	,World Archaeology	,34	,3	,2003-02-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/123959,10.2307/123959	,Land and Freshwater Mollusca in Archaeology: Chronological Aspects	,J. G. Evans	,World Archaeology	,1	,2	,1969-10-01T00:00:00Z	,pp. 170-183	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124390,10.2307/124390	,New Observations on the Prehistory and Palaeoclimate of the Late Pleistocene in Southern Africa	,David Price Williams	Andrew Watson	,World Archaeology	,13	,3	,1982-02-01T00:00:00Z	,pp. 372-381	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/3560224,10.2307/3560224	,The International Ancient Egyptian Mummy Tissue Bank at the Manchester Museum as a Resource for the Palaeoepidemiological Study of Schistosomiasis	,Patricia I. Lambert-Zazulak	Patricia Rutherford	A. Rosalie David	,World Archaeology	,35	,2	,2003-10-01T00:00:00Z	,pp. 223-240	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124269,10.2307/124269	,Back Matter	,	,World Archaeology	,9	,2	,1977-10-01T00:00:00Z	,pp. 246-250	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124262,10.2307/124262	,'Architecture' in Prehispanic Pueblo Archaeology; Examples from Chaco Canyon_ New Mexico	,David G. Saile	,World Archaeology	,9	,2	,1977-10-01T00:00:00Z	,pp. 157-173	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125097,10.2307/125097	,The Social Context of Food Technology in Iron Age Gao_ Mali	,Rachel MacLean	Timothy Insoll	,World Archaeology	,31	,1	,1999-06-01T00:00:00Z	,pp. 78-92	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40024502,10.2307/40024502	,Sedentism and Pre-Contact Tribal Organization on the Northern Plains: Colonial Imposition or Indigenous Development?	,Dale Walde	,World Archaeology	,38	,2	,2006-06-01T00:00:00Z	,pp. 291-310	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/4128310,10.2307/4128310	,Volume Information	,	,World Archaeology	,35	,3	,2003-12-01T00:00:00Z	,pp. 493-495	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124711,10.2307/124711	,Ulysses without Sails: Trade_ Distance_ Knowledge and Power in the Early Cyclades	,Cyprian Broodbank	,World Archaeology	,24	,3	,1993-02-01T00:00:00Z	,pp. 315-331	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124219,10.2307/124219	,Volume Information	,	,World Archaeology	,10	,2	,1978-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124539,10.2307/124539	,The Caymanian Catboat: A West Indian Maritime Legacy	,Roger C. Smith	,World Archaeology	,16	,3	,1985-02-01T00:00:00Z	,pp. 329-336	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124030,10.2307/124030	,Back Matter	,	,World Archaeology	,7	,3	,1976-02-01T00:00:00Z	,p. 352	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124031,10.2307/124031	,Volume Information	,	,World Archaeology	,7	,2	,1975-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124733,10.2307/124733	,Back Matter	,	,World Archaeology	,23	,1	,1991-06-01T00:00:00Z	,pp. 131-134	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124978,10.2307/124978	,Regional Zooarchaeology and Global Change: Problems and Potentials	,Thomas Amorosi	James Woollett	Sophia Perdikaris	Thomas McGovern	,World Archaeology	,28	,1	,1996-06-01T00:00:00Z	,pp. 126-157	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124718,10.2307/124718	,Trade or Diplomacy? Assyria and Dilmun in the Eighteenth Century BC	,Jesper Eidem	Flemming Hojlund	,World Archaeology	,24	,3	,1993-02-01T00:00:00Z	,pp. 441-448	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124255,10.2307/124255	,Functional Analysis of Water Control Features at Monte Alban_ Oaxaca_ Mexico	,Michael J. O'Brien	Dennis E. Lewarch	Roger D. Mason	James A. Neely	,World Archaeology	,11	,3	,1980-02-01T00:00:00Z	,pp. 342-355	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124058,10.2307/124058	,Discrimination of British Lower and Middle Palaeolithic Handaxe Groups Using Canonical Variates	,J. M. Graham	Derek Roe	,World Archaeology	,1	,3	,1970-02-01T00:00:00Z	,pp. 321-337	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124783,10.2307/124783	,Symbolism and the Social Contexts of Iron Production in Karagwe	,Andrew Reid	Rachel MacLean	,World Archaeology	,27	,1	,1995-06-01T00:00:00Z	,pp. 144-161	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124066,10.2307/124066	,Volume Information	,	,World Archaeology	,3	,2	,1971-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124245,10.2307/124245	,Back Matter	,	,World Archaeology	,12	,3	,1981-02-01T00:00:00Z	,pp. 332-336	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124582,10.2307/124582	,Author Index	,	,World Archaeology	,20	,	,1989-01-01T00:00:00Z	,pp. 3-5	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124429,10.2307/124429	,Palaeoclimate in Urban Environmental Archaeology at York_ England: Problems and Potential	,P. V. Addyman	J. S. R. Hood	H. K. Kenward	A. MacGregor	D. Williams	,World Archaeology	,8	,2	,1976-10-01T00:00:00Z	,pp. 220-233	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124507,10.2307/124507	,New Caves for Old: Beduin Architecture in Petra	,Piotr Bienkowski	,World Archaeology	,17	,2	,1985-10-01T00:00:00Z	,pp. 149-160	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827879,10.2307/827879	,Depletion of a Resource? The Impact of Prehistoric Human Foraging on Intertidal Mollusc Communities and Its Significance for Human Settlement_ Mobility and Dispersal	,Marcello A. Mannino	Kenneth D. Thomas	,World Archaeology	,33	,3	,2002-02-01T00:00:00Z	,pp. 452-474	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124843,10.2307/124843	,Books Received from Publishers as at 31 December 1989	,	,World Archaeology	,21	,3	,1990-02-01T00:00:00Z	,pp. 484-485	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/125095,10.2307/125095	,Food Technologies/Technologies of the Body: The Social Context of Wine and Oil Production and Consumption in Bronze Age Crete	,Yannis Hamilakis	,World Archaeology	,31	,1	,1999-06-01T00:00:00Z	,pp. 38-54	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124137,10.2307/124137	,Errata: Upper Palaeolithic Rock Engravings at Gouy (France)	,	,World Archaeology	,4	,1	,1972-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124928,10.2307/124928	,Volume Information	,	,World Archaeology	,27	,3	,1996-02-01T00:00:00Z	,pp. 531-533	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124898,10.2307/124898	,The Archaeobotany of Subsistence in the Pacific	,Jon G. Hather	,World Archaeology	,24	,1	,1992-06-01T00:00:00Z	,pp. 70-81	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124683,10.2307/124683	,Front Matter	,	,World Archaeology	,16	,1	,1984-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124107,10.2307/124107	,Three Han Dynasty Tombs at Ma-Wang-Tui	,David D. Buck	,World Archaeology	,7	,1	,1975-06-01T00:00:00Z	,pp. 30-45	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40026152,10.2307/40026152	,Back Matter	,	,World Archaeology	,39	,4	,2007-12-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124500,10.2307/124500	,Market and Fortress in England in the Reign of Offa	,Jeremy Haslam	,World Archaeology	,19	,1	,1987-06-01T00:00:00Z	,pp. 76-93	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124958,10.2307/124958	,Living in the Narrows: Subsistence Economy and Culture Change in Labrador Inuit Society during the Contact Period	,James M. Woollett	,World Archaeology	,30	,3	,1999-02-01T00:00:00Z	,pp. 370-387	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124481,10.2307/124481	,The Prunay Workshop: Technical Examination of La Tene Bichrome Painted Pottery from Champagne	,V. Rigby	A.P. Middleton	I.C. Freestone	,World Archaeology	,21	,1	,1989-06-01T00:00:00Z	,pp. 1-16	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/4128280,10.2307/4128280	,The Social Context of Seafaring in the Bronze Age Revisited	,Henry P. Chapman	Benjamin R. Gearey	,World Archaeology	,36	,4	,2004-12-01T00:00:00Z	,pp. 452-458	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124826,10.2307/124826	,A Survey of Late Stone Age and Iron Age Sites at Luano_ Zambia	,Michael S. Bisson	,World Archaeology	,24	,2	,1992-10-01T00:00:00Z	,pp. 234-248	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124394,10.2307/124394	,Back Matter	,	,World Archaeology	,13	,3	,1982-02-01T00:00:00Z	,pp. 396-400	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124855,10.2307/124855	,Language as Symbol in Churchyard Monuments: The Use of Welsh in Nineteenth- and Twentieth-Century Pembrokeshire	,Harold Mytum	,World Archaeology	,26	,2	,1994-10-01T00:00:00Z	,pp. 252-267	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40026141,10.2307/40026141	,Volume Information	,	,World Archaeology	,39	,4	,2007-12-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/4128314,10.2307/4128314	,Prehistoric Cultures_ Reconstructed Coasts: Maritime Archaic Indian Site Distribution in Newfoundland	,Trevor Bell	M. A. P. Renouf	,World Archaeology	,35	,3	,2003-12-01T00:00:00Z	,pp. 350-370	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/4128339,10.2307/4128339	,New Dramas for the Theatre State: The Shifting Roles of Ideological Power Sources in Balinese Polities	,John W. Schoenfelder	,World Archaeology	,36	,3	,2004-09-01T00:00:00Z	,pp. 399-415	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124720,10.2307/124720	,Ethnoarchaeology_ Museum Collections and Prehistoric Exchange: Obsidian-Tipped Artifacts from the Admiralty Islands	,Robin Torrence	,World Archaeology	,24	,3	,1993-02-01T00:00:00Z	,pp. 467-481	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/125066,10.2307/125066	,Volume Information	,	,World Archaeology	,28	,2	,1996-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124698,10.2307/124698	,The Archaic Texts from Uruk	,Hans J. Nissen	,World Archaeology	,17	,3	,1986-02-01T00:00:00Z	,pp. 317-334	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124453,10.2307/124453	,Kinship Interrelations in a Fifth-Century 'Pannonian' Cemetery: An Archaeological and Palaeobiological Sketch of the Population Fragment Buried in the Mozs Cemetery_ Hungary	,A. Salamon	I. Lengyel	,World Archaeology	,12	,1	,1980-06-01T00:00:00Z	,pp. 93-104	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124727,10.2307/124727	,Beadmaking at Arikamedu and beyond	,Peter Francis_ Jr	,World Archaeology	,23	,1	,1991-06-01T00:00:00Z	,pp. 28-43	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124754,10.2307/124754	,Biomolecular Archaeology of Wheat: Past_ Present and Future	,Terence A. Brown	Robin G. Allaby	Keri A. Brown	Martin K. Jones	,World Archaeology	,25	,1	,1993-06-01T00:00:00Z	,pp. 64-73	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124752,10.2307/124752	,Blood Residues on Stone Tools: Indoor and Outdoor Experiments	,C. Cattaneo	K. Gelsthorpe	P. Phillips	R. J. Sokol	,World Archaeology	,25	,1	,1993-06-01T00:00:00Z	,pp. 29-43	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40024242,10.2307/40024242	,'Places for Thinking' from Annapolis to Bristol: Situations and Symmetries in 'World Historical Archaeologies'	,Dan Hicks	,World Archaeology	,37	,3	,2005-09-01T00:00:00Z	,pp. 373-391	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124147,10.2307/124147	,Volume Information	,	,World Archaeology	,5	,1	,1973-06-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/124764,10.2307/124764	,Territorial Expansion and the Roman Empire	,Michael Fulford	,World Archaeology	,23	,3	,1992-02-01T00:00:00Z	,pp. 294-305	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/827875,10.2307/827875	,Faunal Collapse_ Landscape Change and Settlement History in Remote Oceania	,Atholl Anderson	,World Archaeology	,33	,3	,2002-02-01T00:00:00Z	,pp. 375-390	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/4128289,10.2307/4128289	,Evolutionary Perspectives on Technology and Technological Change	,Steven L. Kuhn	,World Archaeology	,36	,4	,2004-12-01T00:00:00Z	,pp. 561-570	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/40023888,10.2307/40023888	,Negotiating the Coasts: Status and the Evolution of Boat Technology in California	,Jeanne E. Arnold	Julienne Bernard	,World Archaeology	,37	,1	,2005-03-01T00:00:00Z	,pp. 109-131	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124354,10.2307/124354	,Front Matter	,	,World Archaeology	,11	,2	,1979-10-01T00:00:00Z	,	,Taylor & Francis_ Ltd.	,mis	,	,
10.2307/4128285,10.2307/4128285	,News Flash: Negative Evidence Convicts Neanderthals of Gross Mental Incompetence	,John D. Speth	,World Archaeology	,36	,4	,2004-12-01T00:00:00Z	,pp. 519-526	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124684,10.2307/124684	,Transformations in a Dutch Estuary: Research in a Wet Landscape	,R. W. Brandt	S. E. Van der Leeuw	L. H. Van Wijngaarden-Bakker	,World Archaeology	,16	,1	,1984-06-01T00:00:00Z	,pp. 1-17	,Taylor & Francis_ Ltd.	,fla	,	,
10.2307/124589,10.2307/124589	,The Archaeological Site of the Cathedral of Saint Peter (Saint-Pierre)_ Geneva	,Charles Bonnet	,World Archaeology	,18	,3	,1987-02-01T00:00:00Z	,pp. 330-340	,Taylor & Francis_ Ltd.	,fla	,	,
