id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work
10.2307/275297,10.2307/275297	,Beads of Meteoric Iron from an Indian Mound near Havana_ Illinois	,Robert M. Grogan	,American Antiquity	,13	,4	,1948-04-01T00:00:00Z	,pp. 302-305	,Society for American Archaeology	,fla	,	,
10.2307/277722,10.2307/277722	,On Distinguishing Natural from Cultural Bone in Archaeological Sites	,David H. Thomas	,American Antiquity	,36	,3	,1971-07-01T00:00:00Z	,pp. 366-371	,Society for American Archaeology	,fla	,	,
10.2307/277110,10.2307/277110	,Unusual Lamar Variant of the Filfot Cross	,Robert Wauchope	,American Antiquity	,18	,4	,1953-04-01T00:00:00Z	,pp. 391-392	,Society for American Archaeology	,fla	,	,
10.2307/278245,10.2307/278245	,In Favor of Simple Typology	,James A. Ford	,American Antiquity	,27	,1	,1961-07-01T00:00:00Z	,pp. 113-114	,Society for American Archaeology	,fla	,	,
10.2307/279940,10.2307/279940	,The Identification of Vessel Function: A Case Study from Northwest Georgia	,David J. Hally	,American Antiquity	,51	,2	,1986-04-01T00:00:00Z	,pp. 267-295	,Society for American Archaeology	,fla	,	,
10.2307/279295,10.2307/279295	,The Proper Place of Multivariate Techniques in Archaeology	,R. G. Matson	,American Antiquity	,45	,2	,1980-04-01T00:00:00Z	,pp. 340-344	,Society for American Archaeology	,fla	,	,
10.2307/281885,10.2307/281885	,Prehistoric Reservoirs and Water Basins in the Mesa Verde Region: Intensification of Water Collection Strategies during the Great Pueblo Period	,Richard H. Wilshusen	Melissa J. Churchill	James M. Potter	,American Antiquity	,62	,4	,1997-10-01T00:00:00Z	,pp. 664-681	,Society for American Archaeology	,fla	,	,
10.2307/277286,10.2307/277286	,The Oklahoma Archaeological Salvage Project	,James B. Shaeffer	,American Antiquity	,23	,1	,1957-07-01T00:00:00Z	,pp. 79-81	,Society for American Archaeology	,fla	,	,
10.2307/279198,10.2307/279198	,The Role of Museums in Cultural Resource Management	,Andrew L. Christenson	,American Antiquity	,44	,1	,1979-01-01T00:00:00Z	,pp. 161-163	,Society for American Archaeology	,fla	,	,
10.2307/280220,10.2307/280220	,A Critique of Some Recent North American Mortuary Studies	,David P. Braun	,American Antiquity	,46	,2	,1981-04-01T00:00:00Z	,pp. 398-416	,Society for American Archaeology	,fla	,	,
10.2307/276279,10.2307/276279	,"Tepexpan Man_" A Critique of Method	,Glenn A. Black	,American Antiquity	,14	,4	,1949-04-01T00:00:00Z	,pp. 344-346	,Society for American Archaeology	,fla	,	,
10.2307/277133,10.2307/277133	,A Comment on "Fluted Point Relationships" by John Witthoft	,Alex D. Krieger	,American Antiquity	,19	,3	,1954-01-01T00:00:00Z	,pp. 273-275	,Society for American Archaeology	,fla	,	,
10.2307/280603,10.2307/280603	,The Radiocarbon Evidence for the Temporal Priority of Chavin de Huantar	,Richard L. Burger	,American Antiquity	,46	,3	,1981-07-01T00:00:00Z	,pp. 592-602	,Society for American Archaeology	,fla	,	,
10.2307/275035,10.2307/275035	,Dating the Eruption of Sunset Crater_ Arizona	,John C. McGregor	,American Antiquity	,2	,1	,1936-07-01T00:00:00Z	,pp. 15-26	,Society for American Archaeology	,fla	,	,
10.2307/277640,10.2307/277640	,Lead in the Bones of Prehistoric Lead-Glaze Potters	,Saul Jarcho	,American Antiquity	,30	,1	,1964-07-01T00:00:00Z	,pp. 94-96	,Society for American Archaeology	,fla	,	,
10.2307/275116,10.2307/275116	,On the Typological Method	,Irving Rouse	,American Antiquity	,10	,2	,1944-10-01T00:00:00Z	,pp. 202-204	,Society for American Archaeology	,fla	,	,
10.2307/282166,10.2307/282166	,Middle Archaic Bone Pins: Evidence of Mid-Holocene Regional-Scale Social Groups in the Southern Midwest	,Richard W. Jefferies	,American Antiquity	,62	,3	,1997-07-01T00:00:00Z	,pp. 464-487	,Society for American Archaeology	,fla	,	,
10.2307/2694394,10.2307/2694394	,The Manufacture and Use of Bone Defleshing Tools	,Jack Steinbring	,American Antiquity	,31	,4	,1966-04-01T00:00:00Z	,pp. 575-581	,Society for American Archaeology	,fla	,	,
10.2307/275094,10.2307/275094	,Adobe Bricks in a Pre-Spanish Wall near Aztec_ New Mexico	,Earl H. Morris	,American Antiquity	,9	,4	,1944-04-01T00:00:00Z	,pp. 434-438	,Society for American Archaeology	,fla	,	,
10.2307/276984,10.2307/276984	,The Ball Game Played by the Aborigines of the Antilles	,Ricardo E. Alegria	,American Antiquity	,16	,4	,1951-04-01T00:00:00Z	,pp. 348-352	,Society for American Archaeology	,fla	,	,
10.2307/2694392,10.2307/2694392	,Old Copper Culture Artifacts in Manitoba	,Jack Steinbring	,American Antiquity	,31	,4	,1966-04-01T00:00:00Z	,pp. 567-574	,Society for American Archaeology	,fla	,	,
10.2307/282503,10.2307/282503	,Errata: The Plateau Interaction Sphere and Late Prehistoric Cultural Complexity	,	,American Antiquity	,62	,2	,1997-04-01T00:00:00Z	,p. 178	,Society for American Archaeology	,fla	,	,
10.2307/276961,10.2307/276961	,A Unique Wooden Figure from Ancient Mexico	,Karl Anton Nowotny	,American Antiquity	,15	,1	,1949-07-01T00:00:00Z	,pp. 57-61	,Society for American Archaeology	,fla	,	,
10.2307/275051,10.2307/275051	,Symposium on River Valley Archaeology	,J. O. Brew	Wm. Duncan Strong	Frederick Johnson	Herbert E. Kahler	Frank H. H. Roberts Jr.	Waldo R. Wedel	John L. Champe	Joseph R. Caldwell	,American Antiquity	,12	,4	,1947-04-01T00:00:00Z	,pp. 209-225	,Society for American Archaeology	,fla	,	,
10.2307/282377,10.2307/282377	,Power_ Labor_ and the Dynamics of Change in Chacoan Political Economy	,Dean J. Saitta	,American Antiquity	,62	,1	,1997-01-01T00:00:00Z	,pp. 7-26	,Society for American Archaeology	,fla	,	,
10.2307/2694383,10.2307/2694383	,Horizon and Tradition in the Northern Plains	,Donald J. Lehmer	Warren W. Caldwell	,American Antiquity	,31	,4	,1966-04-01T00:00:00Z	,pp. 511-516	,Society for American Archaeology	,fla	,	,
10.2307/275771,10.2307/275771	,Problems Surrounding the Classification of Certain Culture Complexes in New England	,Frederick Johnson	,American Antiquity	,3	,2	,1937-10-01T00:00:00Z	,pp. 161-165	,Society for American Archaeology	,fla	,	,
10.2307/279985,10.2307/279985	,On the Inapplicability of "Oriental Despotism" and the "Asiatic Mode of Production" to the Aztecs of Texcoco	,Jerome A. Offner	,American Antiquity	,46	,1	,1981-01-01T00:00:00Z	,pp. 43-61	,Society for American Archaeology	,fla	,	,
10.2307/278371,10.2307/278371	,The Intermontane Western Tradition	,Richard D. Daugherty	,American Antiquity	,28	,2	,1962-10-01T00:00:00Z	,pp. 144-150	,Society for American Archaeology	,fla	,	,
10.2307/281497,10.2307/281497	,A Mammoth-Ivory Semifabricate from Blackwater Locality No. 1_ New Mexico	,Jeffrey J. Saunders	C. Vance Haynes_ Jr.	Dennis Stanford	George A. Agogino	,American Antiquity	,55	,1	,1990-01-01T00:00:00Z	,pp. 112-119	,Society for American Archaeology	,fla	,	,
10.2307/281751,10.2307/281751	,An Alyawara Day: Making Men's Knives and beyond	,Lewis R. Binford	,American Antiquity	,51	,3	,1986-07-01T00:00:00Z	,pp. 547-562	,Society for American Archaeology	,fla	,	,
10.2307/275188,10.2307/275188	,Arikara Pottery Making	,John R. Swanton	,American Antiquity	,10	,1	,1944-07-01T00:00:00Z	,pp. 100-101	,Society for American Archaeology	,fla	,	,
10.2307/280978,10.2307/280978	,Coring and the Identity of Cultural-Resource Environments: A Comment on Stein	,Joseph Schuldenrein	,American Antiquity	,56	,1	,1991-01-01T00:00:00Z	,pp. 131-137	,Society for American Archaeology	,fla	,	,
10.2307/40035886,10.2307/40035886	,Detection Functions for Archaeological Survey	,E. B. Banning	A. L. Hawkins	S. T. Stewart	,American Antiquity	,71	,4	,2006-10-01T00:00:00Z	,pp. 723-742	,Society for American Archaeology	,fla	,	,
10.2307/278907,10.2307/278907	,The Thorny Oyster and the Voice of God: Spondylus and Strombus in Andean Prehistory	,Allison C. Paulsen	,American Antiquity	,39	,4	,1974-10-01T00:00:00Z	,pp. 597-607	,Society for American Archaeology	,fla	,	,
10.2307/2694024,10.2307/2694024	,The Birdwood Culture of the West-Central Plains	,John W. Garrett	,American Antiquity	,31	,1	,1965-07-01T00:00:00Z	,pp. 74-80	,Society for American Archaeology	,fla	,	,
10.2307/276862,10.2307/276862	,Additional Data on Fired Clay Human Figurines from California	,Robert F. Heizer	David M. Pendergast	,American Antiquity	,21	,2	,1955-10-01T00:00:00Z	,pp. 181-185	,Society for American Archaeology	,fla	,	,
10.2307/281501,10.2307/281501	,More (Or Less) on Iroquoian Stemware	,Peter G. Ramsden	William R. Fitzgerald	,American Antiquity	,55	,1	,1990-01-01T00:00:00Z	,pp. 159-161	,Society for American Archaeology	,fla	,	,
10.2307/277842,10.2307/277842	,The Mono Craters Petroglyphs_ California	,Emma Lou Davis	,American Antiquity	,27	,2	,1961-10-01T00:00:00Z	,pp. 236-239	,Society for American Archaeology	,fla	,	,
10.2307/280322,10.2307/280322	,"Brand X" versus the Recommended Product	,Lewis R. Binford	,American Antiquity	,50	,3	,1985-07-01T00:00:00Z	,pp. 580-590	,Society for American Archaeology	,fla	,	,
10.2307/40035906,10.2307/40035906	,Food_ Meals_ and Daily Activities: Food Habitus at Neolithic Çatalhöyük	,Sonya Atalay	Christine A. Hastorf	,American Antiquity	,71	,2	,2006-04-01T00:00:00Z	,pp. 283-319	,Society for American Archaeology	,fla	,	,
10.2307/275327,10.2307/275327	,A Preliminary Report on Pottery Making at Gay Head_ Martha's Vineyard_ Massachusetts	,Vladimir J. Fewkes	,American Antiquity	,7	,1	,1941-07-01T00:00:00Z	,pp. 67-68	,Society for American Archaeology	,fla	,	,
10.2307/275161,10.2307/275161	,Excavation of Mesa Verde Pit Houses	,James A. Lancaster	Don W. Watson	,American Antiquity	,9	,2	,1943-10-01T00:00:00Z	,pp. 190-198	,Society for American Archaeology	,fla	,	,
10.2307/3085506,10.2307/3085506	,The Significance of New Faunal Identifications Attributed to an Early Paleoindian (Gainey Complex) Occupation at the Udora Site_ Ontario_ Canada	,Peter L. Storck	Arthur E. Spiess	,American Antiquity	,59	,1	,1994-01-01T00:00:00Z	,pp. 121-142	,Society for American Archaeology	,fla	,	,
10.2307/40035867,10.2307/40035867	,On Bonfire Shelter (Texas) as a Paleoindian Bison Jump: An Assessment Using GIS and Zooarchaeology	,Ryan M. Byerly	Judith R. Cooper	David J. Meltzer	Matthew E. Hill	Jason M. LaBelle	,American Antiquity	,70	,4	,2005-10-01T00:00:00Z	,pp. 595-629	,Society for American Archaeology	,fla	,	,
10.2307/4128409,10.2307/4128409	,Additional Evidence for Gourd Floats on Fishing Nets	,Jean L. Hudson	,American Antiquity	,69	,3	,2004-07-01T00:00:00Z	,pp. 586-587	,Society for American Archaeology	,fla	,	,
10.2307/278749,10.2307/278749	,A Glacial Kame Wolf Mask-Headdress	,Raymond S. Baby	,American Antiquity	,26	,4	,1961-04-01T00:00:00Z	,pp. 552-553	,Society for American Archaeology	,fla	,	,
10.2307/277051,10.2307/277051	,A Re-Examination of the Dating Evidence for the Lake Mohave Artifact Assemblage	,George W. Brainerd	,American Antiquity	,18	,3	,1953-01-01T00:00:00Z	,pp. 270-271	,Society for American Archaeology	,fla	,	,
10.2307/276494,10.2307/276494	,Southern Cult Manifestations on the Georgia Coast	,Lewis H. Larson_ Jr.	,American Antiquity	,23	,4	,1958-04-01T00:00:00Z	,pp. 426-430	,Society for American Archaeology	,fla	,	,
10.2307/2694352,10.2307/2694352	,Behavioral Archaeology: Some Clarifications	,Michael Brian Schiffer	,American Antiquity	,64	,1	,1999-01-01T00:00:00Z	,pp. 166-168	,Society for American Archaeology	,fla	,	,
10.2307/2694073,10.2307/2694073	,Picosa: The Elementary Southwestern Culture	,Cynthia Irwin-Williams	,American Antiquity	,32	,4	,1967-10-01T00:00:00Z	,pp. 441-457	,Society for American Archaeology	,fla	,	,
10.2307/2694570,10.2307/2694570	,Gendered Citation Practices in American Antiquity and Other Archaeology Journals	,Scott R. Hutson	,American Antiquity	,67	,2	,2002-04-01T00:00:00Z	,pp. 331-342	,Society for American Archaeology	,fla	,	,
10.2307/278735,10.2307/278735	,History and Distribution of the Cultivated Cucurbits in the Americas	,Hugh C. Cutler	Thomas W. Whitaker	,American Antiquity	,26	,4	,1961-04-01T00:00:00Z	,pp. 469-485	,Society for American Archaeology	,fla	,	,
10.2307/2694491,10.2307/2694491	,Certain Crescentic Stone Objects as a Time Marker in the Western United States	,W. Lewis Tadlock	,American Antiquity	,31	,5	,1966-07-01T00:00:00Z	,pp. 662-675	,Society for American Archaeology	,fla	,	,
10.2307/275767,10.2307/275767	,The First Two Seasons at Awatovi	,J. O. Brew	,American Antiquity	,3	,2	,1937-10-01T00:00:00Z	,pp. 122-137	,Society for American Archaeology	,fla	,	,
10.2307/277576,10.2307/277576	,"Disharmony between Asiatic Flower-Birds and American Bird-Flowers"	,George F. Carter	,American Antiquity	,20	,2	,1954-10-01T00:00:00Z	,pp. 176-177	,Society for American Archaeology	,fla	,	,
10.2307/40035302,10.2307/40035302	,Biface Reduction and the Measurement of Dalton Curation: A Southeastern United States Case Study	,Michael J. Shott	Jesse A. M. Ballenger	,American Antiquity	,72	,1	,2007-01-01T00:00:00Z	,pp. 153-175	,Society for American Archaeology	,fla	,	,
10.2307/275869,10.2307/275869	,Excavations at Kinnikinnick_ Arizona	,Sydney Connor	,American Antiquity	,8	,4	,1943-04-01T00:00:00Z	,pp. 376-379	,Society for American Archaeology	,fla	,	,
10.2307/279831,10.2307/279831	,Reply to Richard T. Smith	,Gregory Knapp	,American Antiquity	,48	,1	,1983-01-01T00:00:00Z	,pp. 150-151	,Society for American Archaeology	,fla	,	,
10.2307/279874,10.2307/279874	,Comment upon the Economic Potential of Fish Utilization in Riverine Environments and Potential Archaeological Biases	,Adam G. Garson	,American Antiquity	,45	,3	,1980-07-01T00:00:00Z	,pp. 562-567	,Society for American Archaeology	,fla	,	,
10.2307/277687,10.2307/277687	,The Antiquity of Pottery in the Northeast	,William A. Ritchie	,American Antiquity	,27	,4	,1962-04-01T00:00:00Z	,pp. 583-584	,Society for American Archaeology	,fla	,	,
10.2307/275093,10.2307/275093	,The Physical Properties of Stone Tool Materials	,Mary Ellen Goodman	,American Antiquity	,9	,4	,1944-04-01T00:00:00Z	,pp. 415-433	,Society for American Archaeology	,fla	,	,
10.2307/280167,10.2307/280167	,Recent Research in Central Asia	,Philip L. Kohl	,American Antiquity	,50	,4	,1985-10-01T00:00:00Z	,pp. 789-795	,Society for American Archaeology	,fla	,	,
10.2307/275829,10.2307/275829	,Geometric Designs on Mimbres Bowls: (The Gunnison Collection_ IX)	,C. T. Hurst	,American Antiquity	,6	,2	,1940-10-01T00:00:00Z	,pp. 107-114	,Society for American Archaeology	,fla	,	,
10.2307/2694493,10.2307/2694493	,Pattern Diffusion from Mexico into the Southwest after A.D. 600	,Albert H. Schroeder	,American Antiquity	,31	,5	,1966-07-01T00:00:00Z	,pp. 683-704	,Society for American Archaeology	,fla	,	,
10.2307/277487,10.2307/277487	,The Alibates Flint Quarry_ Texas	,James B. Shaeffer	,American Antiquity	,24	,2	,1958-10-01T00:00:00Z	,pp. 189-191	,Society for American Archaeology	,fla	,	,
10.2307/277601,10.2307/277601	,Cultural Stratigraphy in Panama: A Preliminary Report on the Giron Site	,Gordon R. Willey	Theodore L. Stoddard	,American Antiquity	,19	,4	,1954-04-01T00:00:00Z	,pp. 332-343	,Society for American Archaeology	,fla	,	,
10.2307/276068,10.2307/276068	,Some Textile Specimens from the Aleutian Islands	,Paul Gebhard	Kate Peck Kent	,American Antiquity	,7	,2	,1941-10-01T00:00:00Z	,pp. 171-176	,Society for American Archaeology	,fla	,	,
10.2307/277716,10.2307/277716	,Native Copper_ Silver_ and Gold Accessible to Early Metallurgists	,Clair C. Patterson	,American Antiquity	,36	,3	,1971-07-01T00:00:00Z	,pp. 286-321	,Society for American Archaeology	,fla	,	,
10.2307/278679,10.2307/278679	,Estimates of Maya Population: Deranging Factors	,J. Eric S. Thompson	,American Antiquity	,36	,2	,1971-04-01T00:00:00Z	,pp. 214-216	,Society for American Archaeology	,fla	,	,
10.2307/276955,10.2307/276955	,The Lake Spring Site_ Columbia County_ Georgia	,Carl F. Miller	,American Antiquity	,15	,1	,1949-07-01T00:00:00Z	,pp. 38-51	,Society for American Archaeology	,fla	,	,
10.2307/275952,10.2307/275952	,Sandia Cave	,Wesley L. Bliss	,American Antiquity	,6	,1	,1940-07-01T00:00:00Z	,pp. 77-78	,Society for American Archaeology	,fla	,	,
10.2307/281024,10.2307/281024	,Tenam Rosario. A Political Microcosm	,Olivier de Montmollin	,American Antiquity	,53	,2	,1988-04-01T00:00:00Z	,pp. 351-370	,Society for American Archaeology	,fla	,	,
10.2307/280563,10.2307/280563	,The Mesoamerican Pecked Cross as a Calendrical Device	,Morgan Worthy	Roy S. Dickens_ Jr.	,American Antiquity	,48	,3	,1983-07-01T00:00:00Z	,pp. 573-576	,Society for American Archaeology	,fla	,	,
10.2307/280935,10.2307/280935	,Energetic Efficiency and Lithic Technology: An Upper Mississippian Example	,Robert J. Jeske	,American Antiquity	,57	,3	,1992-07-01T00:00:00Z	,pp. 467-481	,Society for American Archaeology	,fla	,	,
10.2307/25470441,10.2307/25470441	,Toolkit Composition and Assemblage Variability: The Implications of Nogahabara I_ Northern Alaska	,Daniel Odess	Jeffrey T. Rasic	,American Antiquity	,72	,4	,2007-10-01T00:00:00Z	,pp. 691-717	,Society for American Archaeology	,fla	,	,
10.2307/277796,10.2307/277796	,The Recarving and Alteration of Maya Monuments	,Robert George Baker	,American Antiquity	,27	,3	,1962-01-01T00:00:00Z	,pp. 281-302	,Society for American Archaeology	,fla	,	,
10.2307/280783,10.2307/280783	,Ancient Town and City Sites: A View from the Microscope	,Arlene Miller Rosen	,American Antiquity	,54	,3	,1989-07-01T00:00:00Z	,pp. 564-578	,Society for American Archaeology	,fla	,	,
10.2307/280601,10.2307/280601	,Soil pH_ Bone Preservation_ and Sampling Bias at Mortuary Sites	,Claire C. Gordon	Jane E. Buikstra	,American Antiquity	,46	,3	,1981-07-01T00:00:00Z	,pp. 566-571	,Society for American Archaeology	,fla	,	,
10.2307/281495,10.2307/281495	,Diagnostic Opal Phytoliths from Pods of Selected Varieties of Common Beans (Phaseolus vulgaris)	,Steven R. Bozarth	,American Antiquity	,55	,1	,1990-01-01T00:00:00Z	,pp. 98-104	,Society for American Archaeology	,fla	,	,
10.2307/279496,10.2307/279496	,Meadowcroft Rockshelter_ 1977: An Overview	,J. M. Adovasio	J. D. Gunn	J. Donahue	R. Stuckenrath	,American Antiquity	,43	,4	,1978-10-01T00:00:00Z	,pp. 632-651	,Society for American Archaeology	,fla	,	,
10.2307/279743,10.2307/279743	,A Case Study in Faunalturbation: Delineating the Effects of the Burrowing Pocket Gopher on the Distribution of Archaeological Materials	,Jon M. Erlandson	,American Antiquity	,49	,4	,1984-10-01T00:00:00Z	,pp. 785-790	,Society for American Archaeology	,fla	,	,
10.2307/40035909,10.2307/40035909	,Anthropological Applications of Ancient DNA: Problems and Prospects	,Connie J. Mulligan	,American Antiquity	,71	,2	,2006-04-01T00:00:00Z	,pp. 365-380	,Society for American Archaeology	,fla	,	,
10.2307/277948,10.2307/277948	,Stirrup-Spout Bottles from Central Africa	,John Howland Rowe	,American Antiquity	,30	,4	,1965-04-01T00:00:00Z	,pp. 474-476	,Society for American Archaeology	,fla	,	,
