id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work
10.2307/530255,10.2307/530255	,Fauna from the Late Neolithic of the Central Balkans: Issues in Subsistence and Land Use	,Haskel J. Greenfield	,Journal of Field Archaeology	,18	,2	,1991-07-01T00:00:00Z	,pp. 161-186	,Maney Publishing	,fla	,	,
10.2307/529918,10.2307/529918	,Household Archaeology of a Southern Northwest Coast Plank House	,Kenneth M. Ames	Doria F. Raetz	Stephen Hamilton	Christine McAfee	,Journal of Field Archaeology	,19	,3	,1992-10-01T00:00:00Z	,pp. 275-290	,Maney Publishing	,fla	,	,
10.2307/529385,10.2307/529385	,The Marble Court of Sardis and Historical Reconstruction	,Fikret K. Yegul	,Journal of Field Archaeology	,3	,2	,1976-01-01T00:00:00Z	,pp. 169-194	,Maney Publishing	,fla	,	,
10.2307/3250895,10.2307/3250895	,The Identification of Colonial Fort St. Joseph_ Michigan	,Michael S. Nassaney	William M. Cremin	Daniel P. Lynch	,Journal of Field Archaeology	,29	,3/4	,2002-10-01T00:00:00Z	,pp. 309-321	,Maney Publishing	,fla	,	,
10.2307/530504,10.2307/530504	,Formative Settlement Patterns in the Valdivia Valley_ SW Coastal Ecuador	,Frederick A. Schwarz	J. Scott Raymond	,Journal of Field Archaeology	,23	,2	,1996-07-01T00:00:00Z	,pp. 205-224	,Maney Publishing	,fla	,	,
10.2307/530672,10.2307/530672	,Front Matter	,	,Journal of Field Archaeology	,24	,4	,1997-12-01T00:00:00Z	,pp. 404-506	,Maney Publishing	,mis	,	,
10.2307/530480,10.2307/530480	,Back Matter	,	,Journal of Field Archaeology	,24	,2	,1997-07-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/529333,10.2307/529333	,Perspectives	,C. G. Holland	Wade Meade	,Journal of Field Archaeology	,2	,4	,1975-01-01T00:00:00Z	,pp. 409-410	,Maney Publishing	,fla	,	,
10.2307/530572,10.2307/530572	,Back Matter	,	,Journal of Field Archaeology	,24	,1	,1997-04-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/40024715,10.2307/40024715	,Early Horizon Architecture at Huambacho_ Nepeña Valley_ Peru	,David Chicoine	,Journal of Field Archaeology	,31	,1	,2006-04-01T00:00:00Z	,pp. 1-22	,Maney Publishing	,fla	,	,
10.2307/529784,10.2307/529784	,Some Reflections on the Archaeology of Southern Etruria	,Stephen L. Dyson	,Journal of Field Archaeology	,8	,1	,1981-04-01T00:00:00Z	,pp. 79-83	,Maney Publishing	,brv	,Cosa. The Making of a Roman Town|Frank E. Brown	Schiavi e Padroni nell' Etruria Romana|Andrea Carandini;Salvatore Settis	The Changing Landscape of South Etruria|T. W. Potter	,
10.2307/529506,10.2307/529506	,The Early Iron Age Settlement of Hascherkeller in Bavaria: Preliminary Report on the 1978 Excavations	,Peter S. Wells	,Journal of Field Archaeology	,6	,1	,1979-04-01T00:00:00Z	,pp. 17-28	,Maney Publishing	,fla	,	,
10.2307/3181458,10.2307/3181458	,Ceramic Spheres and Regional Networks in the Yoruba-Edo Region_ Nigeria_ 13th-19th Centuries A.C.	,Akinwumi O. Ogundiran	,Journal of Field Archaeology	,28	,1/2	,2001-04-01T00:00:00Z	,pp. 27-43	,Maney Publishing	,fla	,	,
10.2307/530308,10.2307/530308	,Prehistoric Raised Field Agriculture in the Casma Valley_ Peru	,Jerry D. Moore	,Journal of Field Archaeology	,15	,3	,1988-10-01T00:00:00Z	,pp. 265-276	,Maney Publishing	,fla	,	,
10.2307/530024,10.2307/530024	,Stone Tool Caching on the North American Plains: Implications of the McKean Site Tool Kit	,Marcel Kornfeld	Kaoru Akoshima	George C. Frison	,Journal of Field Archaeology	,17	,3	,1990-10-01T00:00:00Z	,pp. 301-309	,Maney Publishing	,fla	,	,
10.2307/530396,10.2307/530396	,	,Andrew Sherratt	,Journal of Field Archaeology	,17	,1	,1990-04-01T00:00:00Z	,pp. 89-93	,Maney Publishing	,brv	,In Search of the Indo-Europeans; Language_ Archaeology and Myth|J. P. Mallory	,
10.2307/530097,10.2307/530097	,Front Matter	,	,Journal of Field Archaeology	,21	,4	,1994-12-01T00:00:00Z	,pp. 456-508	,Maney Publishing	,mis	,	,
10.2307/529409,10.2307/529409	,Early State Expansion in Central Mexico: Teotihuacan in Morelos	,Kenneth G. Hirth	Jorge Angulo Villaseñor	,Journal of Field Archaeology	,8	,2	,1981-07-01T00:00:00Z	,pp. 135-150	,Maney Publishing	,fla	,	,
10.2307/530034,10.2307/530034	,	,Robert D. Leonard	,Journal of Field Archaeology	,17	,3	,1990-10-01T00:00:00Z	,pp. 348-354	,Maney Publishing	,brv	,The Anasazi in a Changing Environment|George J. Gumerman	The Evolution of the Calusa: A Nonagricultural Chiefdom on the Southwest Florida Coast|Randolf J. Widmer	Evolution of the Onondaga Iroquois: Accommodating Change_ 1500-1665|James W. Bradley	The King Site: Continuity and Contact in Sixteenth-Century Georgia|Robert L. Blakely	Like Beads on a String: A Culture History of the Seminole Indians in North Peninsular Florida|Brent Richards Weisman	,
10.2307/530524,10.2307/530524	,	,George R. Milner	,Journal of Field Archaeology	,26	,3	,1999-10-01T00:00:00Z	,pp. 363-365	,Maney Publishing	,brv	,Mississippian Political Economy|Jon Muller	,
10.2307/530172,10.2307/530172	,News and Short Contributions	,Vicky A. Walsh	William A. McDonald	Peter M. Fischer	Scot E. Smith	Gloria Anne London	,Journal of Field Archaeology	,13	,4	,1986-12-01T00:00:00Z	,pp. 493-512	,Maney Publishing	,fla	,	,
10.2307/40024722,10.2307/40024722	,	,W. Fredrick Limp	,Journal of Field Archaeology	,31	,1	,2006-04-01T00:00:00Z	,pp. 105-107	,Maney Publishing	,brv	,Ground Penetrating Radar for Archaeology|Lawrence B. Conyers	,
10.2307/529513,10.2307/529513	,Archaeometric Clearinghouse	,Curt W. Beck	,Journal of Field Archaeology	,6	,1	,1979-04-01T00:00:00Z	,pp. 112-115	,Maney Publishing	,fla	,	,
10.2307/530031,10.2307/530031	,	,Curtis Runnels	,Journal of Field Archaeology	,17	,3	,1990-10-01T00:00:00Z	,pp. 341-345	,Maney Publishing	,brv	,Achilleion: A Neolithic Settlement in Thessaly_ Greece_ 6500-5600 B. C.|Marija Gimbutas;Shan Winn;Daniel Shimabuku	,
10.2307/529294,10.2307/529294	,Man and Land in Central Taiwan: The First Two Years of an Interdisciplinary Project	,K. C. Chang	,Journal of Field Archaeology	,1	,3/4	,1974-01-01T00:00:00Z	,pp. 265-275	,Maney Publishing	,fla	,	,
10.2307/3181449,10.2307/3181449	,	,Patricia M. Lambert	,Journal of Field Archaeology	,28	,3/4	,2001-10-01T00:00:00Z	,pp. 462-464	,Maney Publishing	,brv	,Foraging_ Farming_ and Coastal Biocultural Adaptation in Late Prehistoric North Carolina|Dale Hutchinson	,
10.2307/530517,10.2307/530517	,Micromorphological Analysis of Sediments from Meadowcroft Rockshelter_ Pennsylvania: Implications for Radiocarbon Dating	,Paul Goldberg	Trina L. Arpin	,Journal of Field Archaeology	,26	,3	,1999-10-01T00:00:00Z	,pp. 325-342	,Maney Publishing	,fla	,	,
10.2307/530522,10.2307/530522	,	,Joel C. Janetski	,Journal of Field Archaeology	,26	,3	,1999-10-01T00:00:00Z	,pp. 358-360	,Maney Publishing	,brv	,Hidden Dimensions: The Cultural Significance of Wetland Archaeology|K. Bernick	,
10.2307/530562,10.2307/530562	,Regional Settlement Patterns in the Tiwanaku Valley of Bolivia	,Timothy L. McAndrews	Juan Albarracin-Jordan	Marc Bermann	,Journal of Field Archaeology	,24	,1	,1997-04-01T00:00:00Z	,pp. 67-83	,Maney Publishing	,fla	,	,
10.2307/529759,10.2307/529759	,Aspects of Zuni Prehistory: Preliminary Report on Excavations and Survey in the El Morro Valley of New Mexico	,Patty Jo Watson	Steven A. LeBlanc	Charles L. Redman	,Journal of Field Archaeology	,7	,2	,1980-07-01T00:00:00Z	,pp. 201-218	,Maney Publishing	,fla	,	,
10.2307/530334,10.2307/530334	,The Kilns of Moquegua_ Peru: Technology_ Excavations_ and Functions	,Prudence M. Rice	,Journal of Field Archaeology	,21	,3	,1994-10-01T00:00:00Z	,pp. 325-344	,Maney Publishing	,fla	,	,
10.2307/530138,10.2307/530138	,Lapita and Oceanic Cultural Origins: Excavations in the Mussau Islands_ Bismarck Archipelago_ 1985	,Patrick V. Kirch	,Journal of Field Archaeology	,14	,2	,1987-07-01T00:00:00Z	,pp. 163-180	,Maney Publishing	,fla	,	,
10.2307/530332,10.2307/530332	,Taphonomy and Zooarchaeology of a Mousterian Faunal Assemblage from La Quina_ Charente_ France	,Philip G. Chase	Dominique Armand	André Debénath	Harold Dibble	Arthur J. Jelinek	,Journal of Field Archaeology	,21	,3	,1994-10-01T00:00:00Z	,pp. 289-305	,Maney Publishing	,fla	,	,
10.2307/529471,10.2307/529471	,News and Short Contributions	,Morris M. Weiss	Peter Bleed	Herman A. Smith	,Journal of Field Archaeology	,10	,4	,1983-12-01T00:00:00Z	,pp. 491-500	,Maney Publishing	,fla	,	,
10.2307/530275,10.2307/530275	,Front Matter	,	,Journal of Field Archaeology	,16	,4	,1989-12-01T00:00:00Z	,pp. 426-498	,Maney Publishing	,mis	,	,
10.2307/529522,10.2307/529522	,The Antiquities Market	,Karen D. Vitelli	,Journal of Field Archaeology	,7	,4	,1980-12-01T00:00:00Z	,pp. 443-460	,Maney Publishing	,fla	,	,
10.2307/530250,10.2307/530250	,	,Gordon R. Willey	,Journal of Field Archaeology	,21	,1	,1994-04-01T00:00:00Z	,pp. 119-123	,Maney Publishing	,brv	,The Archaeology of William Henry Holmes|David J. Meltzer;Robert C. Dunnell	,
10.2307/530437,10.2307/530437	,	,Bruce G. Trigger	,Journal of Field Archaeology	,19	,4	,1992-12-01T00:00:00Z	,pp. 530-532	,Maney Publishing	,brv	,Processual and Postprocessual Archaeologies: Multiple Ways of Knowing the Past|Robert W. Preucel	Recovering the Past|Richard A. Gould	,
10.2307/529730,10.2307/529730	,Back Matter	,	,Journal of Field Archaeology	,4	,1	,1977-04-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/529863,10.2307/529863	,Aztec-Period Agricultural Terraces in Morelos_ Mexico: Evidence for Household-Level Agricultural Intensification	,Michael E. Smith	T. Jeffrey Price	,Journal of Field Archaeology	,21	,2	,1994-07-01T00:00:00Z	,pp. 169-179	,Maney Publishing	,fla	,	,
10.2307/530382,10.2307/530382	,	,Rachel J. Hamilton	,Journal of Field Archaeology	,19	,1	,1992-04-01T00:00:00Z	,pp. 114-117	,Maney Publishing	,brv	,Conchas prehispánicas en México|Lourdes Suarez Diaz	,
10.2307/530459,10.2307/530459	,Hohokam Roads at Snaketown_ Arizona	,Thomas N. Motsinger	,Journal of Field Archaeology	,25	,1	,1998-04-01T00:00:00Z	,pp. 89-96	,Maney Publishing	,fla	,	,
10.2307/529528,10.2307/529528	,Back Matter	,	,Journal of Field Archaeology	,7	,4	,1980-12-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/529413,10.2307/529413	,Dung-Tempered Clay	,Gloria London	,Journal of Field Archaeology	,8	,2	,1981-07-01T00:00:00Z	,pp. 189-195	,Maney Publishing	,fla	,	,
10.2307/530659,10.2307/530659	,Agayadan Village: Household Archaeology on Unimak Island_ Alaska	,Brian W. Hoffman	,Journal of Field Archaeology	,26	,2	,1999-07-01T00:00:00Z	,pp. 147-161	,Maney Publishing	,fla	,	,
10.2307/530056,10.2307/530056	,The Nature of Clarity in Archaeological Line Drawings	,David Ford	,Journal of Field Archaeology	,20	,3	,1993-10-01T00:00:00Z	,pp. 319-333	,Maney Publishing	,fla	,	,
10.2307/529526,10.2307/529526	,News and Short Contributions	,Peter M. Fischer	David M. Van Horn	Opeoluwa Onabajo	George Ward Shannon_ Jr.	Edward B. Jelks	,Journal of Field Archaeology	,7	,4	,1980-12-01T00:00:00Z	,pp. 479-496	,Maney Publishing	,fla	,	,
10.2307/530129,10.2307/530129	,Managing for Effective Archaeological Conservation: The Example of Salisbury Plain Military Training Area_ England	,Roy Canham	Christopher Chippindale	,Journal of Field Archaeology	,15	,1	,1988-04-01T00:00:00Z	,pp. 53-65	,Maney Publishing	,fla	,	,
10.2307/529729,10.2307/529729	,Perspectives	,Julian H. Whittlesey	,Journal of Field Archaeology	,4	,1	,1977-04-01T00:00:00Z	,pp. 135-137	,Maney Publishing	,fla	,	,
10.2307/530512,10.2307/530512	,Front Matter	,	,Journal of Field Archaeology	,26	,3	,1999-10-01T00:00:00Z	,pp. 266-324	,Maney Publishing	,mis	,	,
10.2307/530015,10.2307/530015	,	,William A. Haviland	,Journal of Field Archaeology	,17	,4	,1990-12-01T00:00:00Z	,pp. 494-496	,Maney Publishing	,brv	,Preclassic Maya Burials at Cuello_ Belize|Cynthia Robin	,
10.2307/529707,10.2307/529707	,The Development of a Prehistoric Complex Society: A Regional Perspective from the Valley of Mexico	,Jeffrey R. Parsons	,Journal of Field Archaeology	,1	,1/2	,1974-01-01T00:00:00Z	,pp. 81-108	,Maney Publishing	,fla	,	,
10.2307/529393,10.2307/529393	,Volume Information	,	,Journal of Field Archaeology	,4	,4	,1977-12-01T00:00:00Z	,	,Maney Publishing	,mis	,	,
10.2307/530227,10.2307/530227	,Front Matter	,	,Journal of Field Archaeology	,14	,4	,1987-12-01T00:00:00Z	,pp. 464-504	,Maney Publishing	,mis	,	,
10.2307/3181478,10.2307/3181478	,	,Milford H. Wolpoff	,Journal of Field Archaeology	,28	,1/2	,2001-04-01T00:00:00Z	,pp. 234-236	,Maney Publishing	,brv	,Adventures in the Bone Trade: The Race to Discover Human Ancestors in Ethiopia's Afar Depression|Jon Kalb	,
10.2307/529911,10.2307/529911	,Mimbres Mogollon Pueblo Dynamics and Ceramic Style Change	,Harry J. Shafer	Anna J. Taylor	,Journal of Field Archaeology	,13	,1	,1986-04-01T00:00:00Z	,pp. 43-68	,Maney Publishing	,fla	,	,
10.2307/529869,10.2307/529869	,	,Robin W. Dennell	,Journal of Field Archaeology	,21	,2	,1994-07-01T00:00:00Z	,pp. 243-244	,Maney Publishing	,brv	,Iberia before the Iberians: The Stone Age Prehistory of Cantabrian Spain|Lawrence Guy Straus	Perspectives on the Past: Theoretical Biases in Mediterranean Hunter-Gatherer Research|Geoffrey A. Clark	,
10.2307/530712,10.2307/530712	,	,Brad Logan	,Journal of Field Archaeology	,26	,4	,1999-12-01T00:00:00Z	,pp. 469-472	,Maney Publishing	,brv	,Paleoindian Geoarchaeology of the Southern High Plains|Vance T. Holliday	,
10.2307/530689,10.2307/530689	,Comparing Axe Heads of Stone_ Bronze_ and Steel: Studies in Experimental Archaeology	,James R. Mathieu	Daniel A. Meyer	,Journal of Field Archaeology	,24	,3	,1997-10-01T00:00:00Z	,pp. 333-351	,Maney Publishing	,fla	,	,
10.2307/530322,10.2307/530322	,Monumental Architecture and Social Organization at the Rivas Site_ Costa Rica	,Jeffrey Quilter	Aida Blanco Vargas	,Journal of Field Archaeology	,22	,2	,1995-07-01T00:00:00Z	,pp. 203-221	,Maney Publishing	,fla	,	,
10.2307/529822,10.2307/529822	,The Antiquities Market	,Timothy Kaiser	,Journal of Field Archaeology	,17	,2	,1990-07-01T00:00:00Z	,pp. 205-210	,Maney Publishing	,fla	,	,
10.2307/40026040,10.2307/40026040	,Reconnaissance of Prehistoric Sites on the Red Sea Coast of Eritrea_ NE Africa	,Amanuel Beyin	John J. Shea	,Journal of Field Archaeology	,32	,1	,2007-04-01T00:00:00Z	,pp. 1-16	,Maney Publishing	,fla	,	,
10.2307/40026013,10.2307/40026013	,Quantifying the Consumption of Obsidian at Neolithic Çatalhöyük_ Turkey	,Craig Cessford	Tristan Carter	,Journal of Field Archaeology	,30	,3	,2005-10-01T00:00:00Z	,pp. 305-315	,Maney Publishing	,fla	,	,
10.2307/530090,10.2307/530090	,An Interactive Computer Graphic Technique for Identifying Occupation Surfaces in Deep Archaeological Sites	,Sarah Milledge Nelson	Myron Plooster	David L. Ford	,Journal of Field Archaeology	,14	,3	,1987-10-01T00:00:00Z	,pp. 353-358	,Maney Publishing	,fla	,	,
10.2307/529981,10.2307/529981	,Introduction	,	,Journal of Field Archaeology	,19	,2	,1992-07-01T00:00:00Z	,p. 217	,Maney Publishing	,mis	,	,
10.2307/40024719,10.2307/40024719	,Ghwair I: A Small_ Complex Neolithic Community in Southern Jordan	,Alan H. Simmons	Mohammad Najjar	,Journal of Field Archaeology	,31	,1	,2006-04-01T00:00:00Z	,pp. 77-95	,Maney Publishing	,fla	,	,
10.2307/529576,10.2307/529576	,News and Short Contributions	,Ian A. Todd	Jeff Freeman	Edward B. Jelks	Susan Kent	Priscilla Murray	Claudia Chang	Brian F. Byrd	Fekri A. Hassan	,Journal of Field Archaeology	,8	,3	,1981-10-01T00:00:00Z	,pp. 367-390	,Maney Publishing	,fla	,	,
10.2307/530596,10.2307/530596	,	,Michael S. Bisson	,Journal of Field Archaeology	,27	,2	,2000-07-01T00:00:00Z	,pp. 218-221	,Maney Publishing	,brv	,Beyond Chiefdoms: Pathways to Complexity in Africa|Susan Keech McIntosh	,
10.2307/529532,10.2307/529532	,Vasilikos Valley Project: Fourth Preliminary Report_ 1979-1980	,Ian A. Todd	,Journal of Field Archaeology	,9	,1	,1982-04-01T00:00:00Z	,pp. 35-77	,Maney Publishing	,fla	,	,
10.2307/530130,10.2307/530130	,Soil Phosphate_ Site Boundaries_ and Change Point Analysis	,W. G. Cavanagh	S. Hirst	C. D. Litton	,Journal of Field Archaeology	,15	,1	,1988-04-01T00:00:00Z	,pp. 67-83	,Maney Publishing	,fla	,	,
10.2307/529349,10.2307/529349	,Material Culture of the British Soldier at "His Majesty's Fort of Crown Point" on Lake Champlain_ New York_ 1759-1783	,Lois M. Feister	,Journal of Field Archaeology	,11	,2	,1984-07-01T00:00:00Z	,pp. 123-132	,Maney Publishing	,fla	,	,
10.2307/40026184,10.2307/40026184	,The Late Chalcolithic at Çadır Höyük in Central Anatolia	,Sharon R. Steadman	Gregory McMahon	Jennifer C. Ross	,Journal of Field Archaeology	,32	,4	,2007-12-01T00:00:00Z	,pp. 385-406	,Maney Publishing	,fla	,	,
10.2307/530264,10.2307/530264	,	,Barbara L. Stark	,Journal of Field Archaeology	,18	,2	,1991-07-01T00:00:00Z	,pp. 234-238	,Maney Publishing	,brv	,Regional Perspectives on the Olmec|Robert J. Sharer;David C. Grove	,
10.2307/529518,10.2307/529518	,Late Quaternary History of the Coastal Zone near Franchthi Cave_ Southern Argolid_ Greece	,Tjeerd H. van Andel	Thomas W. Jacobsen	Jon B. Jolly	Nikolaos Lianos	,Journal of Field Archaeology	,7	,4	,1980-12-01T00:00:00Z	,pp. 389-402	,Maney Publishing	,fla	,	,
10.2307/530528,10.2307/530528	,	,Norman Yoffee	,Journal of Field Archaeology	,26	,3	,1999-10-01T00:00:00Z	,pp. 372-374	,Maney Publishing	,brv	,Emergence and Change in Early Urban Societies|Linda Manzanilla	,
10.2307/529666,10.2307/529666	,Site-Catchment Analysis: Applications to Iowa Archaeology	,Joseph A. Tiffany	Larry R. Abbott	,Journal of Field Archaeology	,9	,3	,1982-10-01T00:00:00Z	,pp. 313-322	,Maney Publishing	,fla	,	,
10.2307/529346,10.2307/529346	,Perspectives	,Fred Trembour	George F. Bass	,Journal of Field Archaeology	,11	,1	,1984-04-01T00:00:00Z	,p. 121	,Maney Publishing	,fla	,	,
10.2307/529840,10.2307/529840	,	,Andrew Sherratt	,Journal of Field Archaeology	,16	,3	,1989-10-01T00:00:00Z	,pp. 348-350	,Maney Publishing	,brv	,Foragers and Farmers: Population Interaction and Agricultural Expansion in Prehistoric Europe|Susan Alling Gregg	,
10.2307/529617,10.2307/529617	,Late Maya Mural Paintings from Quintana Roo_ Mexico	,Nancy M. Farriss	Arthur G. Miller	Arlen F. Chase	,Journal of Field Archaeology	,2	,1/2	,1975-01-01T00:00:00Z	,pp. 5-10	,Maney Publishing	,fla	,	,
10.2307/40026018,10.2307/40026018	,	,Brian Fagan	,Journal of Field Archaeology	,30	,3	,2005-10-01T00:00:00Z	,pp. 357-359	,Maney Publishing	,brv	,The Island Chumash: Behavioral Ecology of a Maritime Society|Douglas J. Kennett	,
10.2307/529422,10.2307/529422	,Editorial Commentary	,James Wiseman	,Journal of Field Archaeology	,6	,4	,1979-12-01T00:00:00Z	,pp. 367-368	,Maney Publishing	,mis	,	,
10.2307/40026048,10.2307/40026048	,	,Jane Buikstra	,Journal of Field Archaeology	,32	,1	,2007-04-01T00:00:00Z	,pp. 101-103	,Maney Publishing	,brv	,Burial Terminology: A Guide for Researchers|Roderick Sprague	,
10.2307/529313,10.2307/529313	,Back Matter	,	,Journal of Field Archaeology	,1	,3/4	,1974-01-01T00:00:00Z	,p. 389	,Maney Publishing	,mis	,	,
10.2307/530309,10.2307/530309	,A Prehistoric Survey of Thessaly: New Light on the Greek Middle Paleolithic	,Curtis Runnels	,Journal of Field Archaeology	,15	,3	,1988-10-01T00:00:00Z	,pp. 277-290	,Maney Publishing	,fla	,	,
10.2307/530523,10.2307/530523	,	,David Killick	,Journal of Field Archaeology	,26	,3	,1999-10-01T00:00:00Z	,pp. 360-363	,Maney Publishing	,brv	,Iron Technology in East Africa: Symbolism_ Science_ and Archaeology|Peter R. Schmidt	,
10.2307/530279,10.2307/530279	,The Prehistoric Settlement Pattern of Nevis_ West Indies	,Samuel M. Wilson	,Journal of Field Archaeology	,16	,4	,1989-12-01T00:00:00Z	,pp. 427-450	,Maney Publishing	,fla	,	,
10.2307/530030,10.2307/530030	,	,Allan R. Meyers	,Journal of Field Archaeology	,17	,3	,1990-10-01T00:00:00Z	,pp. 340-341	,Maney Publishing	,brv	,Health and the Rise of Civilization|Mark Nathan Cohen	,
10.2307/529969,10.2307/529969	,The Controlled Carbonization and Archaeological Analysis of SE U. S. Wood Charcoals	,Jack Rossen	James Olson	,Journal of Field Archaeology	,12	,4	,1985-12-01T00:00:00Z	,pp. 445-456	,Maney Publishing	,fla	,	,
10.2307/530094,10.2307/530094	,Perspectives	,J. E. Rehder	Martha Goodway	,Journal of Field Archaeology	,14	,3	,1987-10-01T00:00:00Z	,pp. 383-384	,Maney Publishing	,fla	,	,
10.2307/529754,10.2307/529754	,Back Matter	,	,Journal of Field Archaeology	,10	,1	,1983-04-01T00:00:00Z	,p. 126	,Maney Publishing	,mis	,	,
10.2307/529991,10.2307/529991	,	,David Kennedy	,Journal of Field Archaeology	,19	,2	,1992-07-01T00:00:00Z	,pp. 243-251	,Maney Publishing	,brv	,The Finds of Roman Britain|Guy De La Bédoyère	The Ending of Roman Britain|A. S. Esmonde Cleary	Roman Architecture|Frank Sear	Rome and Its Empire|Stephen Johnson	,
